SK,Food waste for treatment: incineration,49.15156784061653
TW,N-fertiliser,47.76075047380725
CA-AB,Motor vehicle brakes and brake systems,47.67900322380271
RO,Plastic waste for treatment: landfill,47.548154693133746
WF,Plastic waste for treatment: incineration,47.09091427187081
CY,Food waste for treatment: waste water treatment,47.060555840597296
RO,Wood waste for treatment: landfill,46.71286085455114
GR,Computer and related services (72),46.55036242087463
AT,Textiles waste for treatment: incineration,46.47194264548206
CH,Stone,46.40605000427262
WF,White Spirit & SBP,46.355963204704565
BR,Kerosene Type Jet Fuel,46.35516295048406
CA-SK,Periodicals,46.34975112070714
RO,Food waste for treatment: composting and land application,46.22256844309754
BR,P- and other fertiliser,45.70490956031508
CY,Rubber and plastic products (25),45.50815238424636
LV,Ceramic goods,45.10154477243637
DK,"Cement, lime and plaster",44.96991046937938
CA-SK,"Measuring, control and scientific instruments",44.910299771935016
BG,"Plastics, basic",44.85550875827687
LU,Inert/metal/hazardous waste for treatment: landfill,44.41975318157647
EE,Paper and wood waste for treatment: composting and land application,44.06456809778011
NL,Gas/Diesel Oil,43.96035955039314
ZA,Tobacco products (16),43.86582561508394
BG,Inert/metal/hazardous waste for treatment: landfill,43.22747161481546
MT,Paper and paper products,42.72403002307945
CA-AB,Medical laboratory diagnostic and testing services,42.60985846084758
AT,Kerosene Type Jet Fuel,42.4064519583822
CA-NL,Other industry-specific machinery,42.36076484519213
GR,Tobacco products (16),42.283555997577864
WL,Paper waste for treatment: incineration,42.15572757920128
CY,Wood waste for treatment: landfill,41.6516200083098
CA-BC,Chocolate (except confectionery),41.30124320094647
WL,Food waste for treatment: incineration,41.22406525143209
AT,Inland water transportation services,41.07081482990193
KR,Wood waste for treatment: incineration,40.95581019863369
MT,Intert/metal waste for treatment: incineration,39.85233719370466
PL,Kerosene Type Jet Fuel,39.802814305160766
TW,Wood waste for treatment: landfill,38.80498539733295
HU,Kerosene Type Jet Fuel,38.643796236541846
LT,Oil/hazardous waste for treatment: incineration,38.59887473559156
MT,Other non-metallic mineral products,38.520597532094854
AU,Naphtha,37.77230679309116
CA-ON,Other communications equipment,37.366474798708765
WL,Wood waste for treatment: incineration,37.36442957354577
CA-NL,Wine and brandy,37.24752886022195
BE,Ethane,36.8537020165133
MX,Processed rice,36.67502335216598
LT,Other waste for treatment: waste water treatment,36.267528674375846
DK,Sugar,35.43959420134499
CA-ON,Medium and heavy-duty trucks,35.29121664075101
NO,Wood waste for treatment: landfill,35.269913117254646
RO,Other waste for treatment: waste water treatment,35.252463206280815
MT,"Fabricated metal products, except machinery and equipment (28)",35.20169000831969
BR,Natural Gas Liquids,34.678523985758176
CA-AB,Other communications equipment,34.40502306817952
BR,Other services (93),34.333605012155886
CH,"Cement, lime and plaster",34.165976182721394
SK,Inland water transportation services,34.02014646210684
ZA,Kerosene Type Jet Fuel,33.937550265726756
BG,Inland water transportation services,33.88755042717676
EE,Inland water transportation services,33.44359549164568
MT,Inland water transportation services,32.84435622608461
LT,Wood waste for treatment: landfill,32.273935733163064
BR,Aviation Gasoline,32.22611609082605
LT,Sand and clay,32.16562475603366
EE,Ceramic goods,31.803212408689586
LV,Other waste for treatment: waste water treatment,31.526815898158954
LT,White Spirit & SBP,31.350799984109138
TW,Food waste for treatment: landfill,31.206800709678344
LV,Textiles waste for treatment: landfill,30.814702607700934
SI,Intert/metal waste for treatment: incineration,30.68974215046432
CA-NS,Hardwood lumber,30.656804460910944
DK,Stone,30.551649513338283
CA-BC,"Recorded movies, television programs and videos",30.546078437130788
RU,Lubricants,30.262864358813292
HR,Other waste for treatment: waste water treatment,30.117198404361
AU,Paraffin Waxes,29.843744308276616
IT,Natural Gas Liquids,29.59122934081155
LT,Paper for treatment: landfill,29.48046139843256
LT,Plastic waste for treatment: landfill,29.27980005555533
CA-BC,Audio and video equipment and unrecorded media,28.627946786984012
CA-MB,Motor vehicle steering and suspension components,27.465633643920675
SK,Plastic waste for treatment: incineration,27.29782348509689
SI,Inland water transportation services,27.24505836462844
SE,Ethane,26.827993323374614
BR,Food waste for treatment: waste water treatment,26.254639972123975
ID,Lubricants,26.08475164530699
CA-SK,"Paints, coatings and adhesive products",25.703659712630934
CY,Inert/metal/hazardous waste for treatment: landfill,25.634575540773973
NO,Textiles waste for treatment: landfill,25.373861997796947
SK,Ethane,25.07313949310985
CZ,Inland water transportation services,24.89227665741458
ZA,Sand and clay,24.829005207715525
HU,P- and other fertiliser,24.635514451408543
CA-SK,"Flavouring syrups, seasonings and dressings",24.413503332213306
SI,Paper for treatment: landfill,24.337636637496296
NO,Lubricants,24.236517759609285
BG,Other waste for treatment: waste water treatment,24.156733202938995
CA-NL,"Plastic products, n.e.c.",24.071273366485674
BR,Food waste for treatment: composting and land application,23.646362599997936
SI,Oil/hazardous waste for treatment: incineration,23.275220068028556
SK,Textiles waste for treatment: incineration,23.25169975264719
TW,Other waste for treatment: waste water treatment,23.234531157995157
CA-ON,Chocolate (except confectionery),23.205590034143455
WL,Paper and wood waste for treatment: composting and land application,23.017734393827077
MT,Food waste for treatment: composting and land application,23.003274223526713
AT,Fish products,22.718139491843797
SI,Food waste for treatment: waste water treatment,22.626479816760245
SI,Non-specified Petroleum Products,22.570219190892022
CA-ON,"Guns, ammunition and other munitions",22.237504998833536
AU,Kerosene Type Jet Fuel,22.069129537069486
CY,Other waste for treatment: waste water treatment,21.719203864078256
LV,Plastic waste for treatment: landfill,21.500623794680493
CA-AB,Motor vehicle gasoline engines and engine parts,21.415453512662232
SI,Textiles waste for treatment: landfill,21.34188827744493
MT,"Vegetables, fruit, nuts",21.339191864220112
HR,Food waste for treatment: composting and land application,21.31302089317643
EE,Aluminium and aluminium products,21.26526853954717
RO,Inert/metal/hazardous waste for treatment: landfill,21.1540415403376
AU,Stone,20.85887911090951
CA-BC,Motor vehicle transmission and drive train components,20.848129314841145
CA-SK,"Men's, women's, boys' and girls' clothing",20.696656184619584
BR,Wood waste for treatment: landfill,19.920969070263688
SI,Sewage sludge for treatment: biogasification and land application,19.47175314834531
SK,Wood waste for treatment: incineration,19.466251034028417
CA-AB,Ambulance services,19.419321179224056
DK,Plastic waste for treatment: landfill,19.276993482905745
CA-BC,Physician services,19.046832858444407
BR,Inert/metal/hazardous waste for treatment: landfill,18.877223769568687
LT,N-fertiliser,17.95759719659335
CA-ON,"Computers, computer peripherals and parts",17.941785961120278
SE,Fish and other fishing products; services incidental of fishing (05),17.917453394437025
LV,Food waste for treatment: composting and land application,17.45437177150899
BG,Oil/hazardous waste for treatment: incineration,17.40579618984795
CA-PE,Employment services,17.361516145273228
SK,"Plastics, basic",17.30885874819955
WL,Plastic waste for treatment: incineration,17.17082202223922
GR,Food waste for treatment: composting and land application,16.89399854160011
SI,Plastic waste for treatment: landfill,16.646292517672666
PT,Non-specified Petroleum Products,16.526084212820315
MT,Oil/hazardous waste for treatment: incineration,16.427382371764644
SE,Computer and related services (72),16.42240430687992
AU,Aviation Gasoline,16.241017040310854
AT,Stone,16.219218793744382
CA-NS,Other published products,16.197253783999578
FR,Stone,15.864798156373734
LT,Aluminium and aluminium products,15.557589293447066
BG,Stone,15.516737561015152
HR,Paraffin Waxes,15.200862023819859
SI,Meat animals nec,15.126182298972235
SI,Inert/metal/hazardous waste for treatment: landfill,15.111394571654731
HR,Lubricants,15.07554069387563
CA-PE,Ambulance services,15.074610756182294
CA-NL,Medical laboratory diagnostic and testing services,14.674094938244023
SK,Paraffin Waxes,14.531676867053454
LV,Wood waste for treatment: landfill,13.85528824732142
GR,Processed rice,13.77792893799399
CA-NU,Freight transportation arrangement and customs brokering services,13.723591386600429
WL,Naphtha,13.634240468472699
LV,Inert/metal/hazardous waste for treatment: landfill,13.244261756493128
BG,Intert/metal waste for treatment: incineration,12.876699103498394
CN,Paper and wood waste for treatment: composting and land application,12.769546594903307
ZA,Inland water transportation services,12.600682407592805
CA-ON,Tires,12.541909408156961
KR,Inland water transportation services,12.336138090402935
NO,Tobacco products (16),12.076192644732284
AU,Paper and wood waste for treatment: composting and land application,12.033913694073105
SI,Wood waste for treatment: landfill,12.027602673833584
HU,Plastic waste for treatment: incineration,11.97313096612515
AT,Sand and clay,11.934045745487543
ID,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",11.915095303939802
CA-NB,Rental of non-residential real estate,11.867845600293615
CA-MB,Other published products,11.610017570625017
RU,Processed rice,11.561750786171883
WE,Dairy products,11.187568351112164
LU,"Bricks, tiles and construction products, in baked clay",11.142544944124511
CA-AB,Footwear,10.992682437968897
CZ,Paraffin Waxes,10.755642954914954
MX,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",10.744039174922007
